,level_0,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,scenario,route_length,ego_vehicle,carla_version,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
156,425,2,RouteScenario_4_2,Completed,route_2_route0_01_22_16_35_33,0,0,0,0.0,0,0,0,0,0,4,61.09374739316211,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.250000435858965,256.8108513355255,none
157,446,20,RouteScenario_4_20,Completed,route_20_route0_01_22_16_44_42,0,0,0,0.0,0,0,0,0,0,4,61.16392023319401,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.300000436604023,236.30451679229736,none
158,449,21,RouteScenario_4_21,Failed,route_21_route0_01_22_16_54_05,0,0,0,0.0,1,0,0,0,0,4,55.507802941520346,vehicle.lincoln.mkz2017,11,43.19730265102876,30.238111855720128,0.7,120,0,20.35000030323863,167.1009726524353,red_light
159,418,22,RouteScenario_4_22,Completed,route_22_route0_01_22_17_01_32,0,0,0,0.0,0,0,0,0,0,4,60.83781726315381,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,43.10000064224005,380.9424571990967,none
160,440,23,RouteScenario_4_23,Completed,route_23_route0_01_22_17_15_34,0,0,0,0.0,0,0,0,0,0,4,55.1791221263788,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.40000037848949,182.8216931819916,none
161,420,24,RouteScenario_4_24,Completed,route_24_route0_01_22_17_21_50,0,0,0,0.0,0,0,0,0,0,4,55.24653262480497,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.650000382214785,183.4534966945648,none
162,422,25,RouteScenario_4_25,Completed,route_25_route0_01_22_17_29_13,0,0,0,0.0,0,0,0,0,0,4,60.90306747539447,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,52.00000077486038,532.3151683807373,none
163,453,26,RouteScenario_4_26,Completed,route_26_route0_01_22_17_46_15,0,0,0,0.0,0,0,0,0,0,4,55.19927747263407,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.9000006839633,392.8961169719696,none
164,412,27,RouteScenario_4_27,Completed,route_27_route0_01_22_17_59_59,0,0,0,0.0,0,0,0,0,0,4,60.85623744415566,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.50000042468309,237.8291082382202,none
165,429,28,RouteScenario_4_28,Completed,route_28_route0_01_22_18_09_33,0,0,0,0.0,0,0,0,0,0,4,61.26539929186665,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.050000432878733,213.23224639892575,none
166,411,29,RouteScenario_4_29,Completed,route_29_route0_01_22_18_17_50,0,0,0,0.0,0,0,0,0,0,4,61.58523811688995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.80000068247318,421.1990268230438,none
167,447,3,RouteScenario_4_3,Completed,route_3_route0_01_22_18_31_30,0,0,0,0.0,0,0,0,0,0,4,55.43311785764707,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,18.75000027939677,145.17575407028198,none
168,431,30,RouteScenario_4_30,Completed,route_30_route0_01_22_18_38_03,0,0,0,0.0,0,0,0,0,0,4,55.9272196240984,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,30.200000450015068,253.244601726532,none
169,443,31,RouteScenario_4_31,Completed,route_31_route0_01_22_18_46_00,0,0,0,0.0,0,0,0,0,0,4,55.61009969298386,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,15.400000229477882,144.37011766433716,none
170,452,32,RouteScenario_4_32,Completed,route_32_route0_01_22_18_50_56,0,0,0,0.0,0,0,0,0,0,4,55.27290728705631,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.300000421702865,234.83176970481875,none
171,426,33,RouteScenario_4_33,Completed,route_33_route0_01_22_18_59_01,0,0,0,0.0,0,0,0,0,0,4,60.92802203945554,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.40000067651272,384.1915504932404,none
172,434,34,RouteScenario_4_34,Completed,route_34_route0_01_22_19_12_13,0,0,0,0.0,0,0,0,0,0,4,55.2693469423156,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,17.600000262260437,160.4734981060028,none
173,419,35,RouteScenario_4_35,Completed,route_35_route0_01_22_19_18_19,0,0,0,0.0,0,0,0,0,0,4,60.92792055053716,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.50000042468309,209.3107981681824,none
174,417,36,RouteScenario_4_36,Completed,route_36_route0_01_22_19_27_23,0,0,0,0.0,0,0,0,0,0,4,61.00178018503786,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.700000412762165,206.83839678764343,none
175,451,37,RouteScenario_4_37,Completed,route_37_route0_01_22_19_34_55,0,0,0,0.0,0,0,0,0,0,4,55.34447144880457,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,36.95000055059791,311.6358251571655,none
176,408,38,RouteScenario_4_38,Completed,route_38_route0_01_22_19_46_50,0,0,0,0.0,0,0,0,0,0,4,61.94757622419835,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,76.50000113993883,657.1971211433411,none
177,444,39,RouteScenario_4_39,Completed,route_39_route0_01_22_20_10_10,0,0,0,0.0,0,0,0,0,0,4,56.290417613840575,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.55000039562583,210.63114595413208,none
178,437,4,RouteScenario_4_4,Completed,route_4_route0_01_22_20_17_56,0,0,0,0.0,0,0,0,0,0,4,54.75607184336737,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,19.60000029206276,163.85967230796814,none
179,409,40,RouteScenario_4_40,Completed,route_40_route0_01_22_20_23_48,0,0,0,0.0,0,0,0,0,0,4,55.71251834771494,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.800000324845318,220.82650136947632,none
180,450,41,RouteScenario_4_41,Completed,route_41_route0_01_22_20_30_04,0,0,0,0.0,0,0,0,0,0,4,61.367142631099526,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.00000090897083,451.2972249984741,none
181,441,42,RouteScenario_4_42,Completed,route_42_route0_01_22_20_45_51,0,0,0,0.0,0,0,0,0,0,4,56.02666298657788,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.45000042393804,220.6638195514679,none
182,414,43,RouteScenario_4_43,Completed,route_43_route0_01_22_20_57_54,0,0,0,0.0,0,0,0,0,0,4,61.68555879782448,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,45.35000067576766,364.3805494308472,none
183,410,44,RouteScenario_4_44,Completed,route_44_route0_01_22_21_10_32,0,0,0,0.0,0,0,0,0,0,4,55.41121556217197,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.60000091791153,446.65979862213135,none
184,428,45,RouteScenario_4_45,Completed,route_45_route0_01_22_21_27_49,0,0,0,0.0,0,0,0,0,0,4,61.067938290835365,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,44.90000066906214,429.8988270759583,none
185,430,46,RouteScenario_4_46,Completed,route_46_route0_01_22_21_42_46,0,0,0,0.0,0,0,0,0,0,4,54.91447760482357,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,34.650000516325235,291.0683808326721,none
186,413,47,RouteScenario_4_47,Completed,route_47_route0_01_22_21_53_27,0,0,0,0.0,0,0,0,0,0,4,60.57136272504224,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,32.40000048279762,285.6524660587311,none
187,421,5,RouteScenario_4_5,Completed,route_5_route0_01_22_22_04_08,0,0,0,0.0,0,0,0,0,0,4,55.59823106089415,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.40000075101853,377.04756593704224,none
188,438,6,RouteScenario_4_6,Completed,route_6_route0_01_22_22_25_15,0,0,0,0.0,0,0,0,0,0,4,61.25325971366519,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,41.900000624358654,357.1658754348755,none
189,427,7,RouteScenario_4_7,Completed,route_7_route0_01_22_22_38_10,0,0,0,0.0,0,0,0,0,0,4,60.41447692826555,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,36.95000055059791,329.3814148902893,none
190,442,8,RouteScenario_4_8,Completed,route_8_route0_01_22_22_48_46,0,0,0,0.0,0,0,0,0,0,4,61.75131111908178,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,41.60000061988831,335.88902735710144,none
191,454,9,RouteScenario_4_9,Completed,route_9_route0_01_22_23_01_41,0,0,0,0.0,0,0,0,0,0,4,56.094386897300026,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.90000040084124,206.2916738986969,none
192,479,0,RouteScenario_7_0,Completed,route_0_route0_01_22_23_10_25,0,0,0,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,22.000000327825543,200.55069375038147,none
193,459,1,RouteScenario_7_1,Failed,route_1_route0_01_22_23_18_10,0,0,1,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,11,53.031239382684255,31.81874362961055,0.6,120,0,18.30000027269125,167.38400721549988,collisions_vehicle
194,469,16,RouteScenario_7_16,Completed,route_16_route0_01_22_23_31_15,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.000000402331352,227.8638265132904,none
195,466,17,RouteScenario_7_17,Completed,route_17_route0_01_22_23_39_43,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.350000750273466,451.43936705589294,none
196,460,22,RouteScenario_7_22,Completed,route_22_route0_01_23_00_07_43,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.100000388920307,211.16195464134216,none
197,470,23,RouteScenario_7_23,Completed,route_23_route0_01_23_00_15_28,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,57.65000085905194,505.183691740036,none
