,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,route_length,ego_vehicle,carla_version,scenario,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
483,24,RouteScenario_24,Completed,route_24_route0_02_13_06_54_16,0,0,0,0,0,0,0,0,0,60.91089740578979,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,34.30000051110983,210.54819107055664,none
484,49,RouteScenario_49,Completed,route_49_route0_02_13_08_08_05,0,0,0,0,0,0,0,0,0,60.92802203945554,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.600000366568565,180.3168306350708,none
485,12,RouteScenario_12,Completed,route_12_route0_02_13_06_24_09,0,0,0,0,0,0,0,0,0,61.75131111908178,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,21.600000321865082,190.6801633834839,none
486,2,RouteScenario_2,Completed,route_2_route0_02_13_07_08_49,0,0,0,0,0,0,0,0,0,61.06920292504007,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,21.1000003144145,179.97609734535217,none
487,45,RouteScenario_45,Completed,route_45_route0_02_13_07_58_59,0,0,0,0,0,0,0,0,0,61.58523811688995,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,32.20000047981739,318.0962598323822,none
488,28,RouteScenario_28,Completed,route_28_route0_02_13_07_01_57,0,0,0,0,0,0,0,0,0,61.59830038671384,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.75000036880374,205.4123342037201,none
489,30,RouteScenario_30,Completed,route_30_route0_02_13_07_17_38,0,0,0,0,0,0,0,0,0,61.16392023319401,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.00000035762787,169.37221121788025,none
490,18,RouteScenario_18,Completed,route_18_route0_02_13_06_37_45,0,0,0,0,0,0,0,0,0,60.69758307301105,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,25.100000374019146,268.85620856285095,none
491,34,RouteScenario_34,Completed,route_34_route0_02_13_07_23_41,0,0,0,0,0,0,0,0,0,60.83781726315381,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,40.15000059828162,604.0882427692413,none
492,11,RouteScenario_11,Completed,route_11_route0_02_13_06_17_02,0,0,0,0,0,0,0,0,0,60.41447692826555,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,27.60000041127205,192.1761257648468,none
493,4,RouteScenario_4,Completed,route_4_route0_02_13_09_14_21,0,0,0,0,0,0,0,0,0,61.09374739316211,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,26.850000400096178,282.51195764541626,none
494,67,RouteScenario_67,Completed,route_67_route0_02_13_09_27_56,0,0,0,0,0,0,0,0,0,61.067938290835365,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,34.70000051707029,372.78833985328674,none
495,39,RouteScenario_39,Completed,route_39_route0_02_13_07_45_43,0,0,0,0,0,0,0,0,0,60.85623744415566,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.400000363588333,167.38427877426147,none
496,71,RouteScenario_71,Completed,route_71_route0_02_13_09_40_28,0,0,0,0,0,0,0,0,0,60.57136272504224,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.100000359117985,240.4560923576355,none
497,20,RouteScenario_20,Completed,route_20_route0_02_13_06_47_26,0,0,0,0,0,0,0,0,0,60.953372580607784,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,28.450000423938036,186.5561134815216,none
498,10,RouteScenario_10,Completed,route_10_route0_02_13_06_10_18,0,0,0,0,0,0,0,0,0,61.25325971366519,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.300000362098217,200.94411730766296,none
499,61,RouteScenario_61,Completed,route_61_route0_02_13_08_53_26,0,0,0,0,0,0,0,0,0,61.367142631099526,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,26.950000401586294,339.6521830558777,none
500,63,RouteScenario_63,Completed,route_63_route0_02_13_09_20_25,0,0,0,0,0,0,0,0,0,61.68555879782448,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,20.150000300258398,210.05598425865173,none
501,37,RouteScenario_37,Failed,route_37_route0_02_13_07_41_55,0,0,1,0,0,0,0,0,0,60.903067475394465,vehicle.lincoln.mkz2017,11,8,0.0,0.0,0.6,120,0,0.10000000149011612,0.9800047874450684,collisions_vehicle
502,51,RouteScenario_51,Completed,route_51_route0_02_13_08_22_44,0,0,0,0,0,0,0,0,0,60.92792055053716,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,24.150000359863043,162.26401662826538,none
503,54,RouteScenario_54,Completed,route_54_route0_02_13_08_29_20,0,0,0,0,0,0,0,0,0,61.00178018503786,vehicle.lincoln.mkz2017,11,8,100.0,100.0,1.0,120,0,32.350000482052565,262.08816409111023,none
504,38,RouteScenario_38,Completed,route_38_route0_02_13_12_06_49,0,0,0,0,0,0,0,0,0,55.19927747263407,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.85000028088689,168.46036553382874,none
505,48,RouteScenario_48,Completed,route_48_route0_02_13_12_33_58,0,0,0,0,0,0,0,0,0,55.27290728705631,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,19.900000296533108,142.1482172012329,none
506,29,RouteScenario_29,Completed,route_29_route0_02_13_11_45_36,0,0,0,0,0,0,0,0,0,55.94493792555948,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.600000277161598,123.62053108215332,none
507,50,RouteScenario_50,Completed,route_50_route0_02_13_12_38_54,0,0,0,0,0,0,0,0,0,55.2693469423156,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,20.550000306218863,205.60795664787292,none
508,47,RouteScenario_47,Completed,route_47_route0_02_13_12_26_11,0,0,0,0,0,0,0,0,0,55.61009969298386,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,28.000000417232513,266.84438157081604,none
509,62,RouteScenario_62,Completed,route_62_route0_02_13_13_27_28,0,0,0,0,0,0,0,0,0,56.026662986577875,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.700000278651714,165.46001982688904,none
510,36,RouteScenario_36,Completed,route_36_route0_02_13_12_01_44,0,0,0,0,0,0,0,0,0,55.24653262480497,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.400000274181366,149.2927725315094,none
511,35,RouteScenario_35,Completed,route_35_route0_02_13_11_56_31,0,0,0,0,0,0,0,0,0,55.1791221263788,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.450000274926424,127.43619656562805,none
512,70,RouteScenario_70,Completed,route_70_route0_02_13_13_39_56,0,0,0,0,0,0,0,0,0,54.914477604823574,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,41.20000061392784,514.5802216529846,none
513,5,RouteScenario_5,Completed,route_5_route0_02_13_13_05_20,0,0,0,0,0,0,0,0,0,55.43311785764707,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,64.10000095516443,503.5440893173218,none
514,25,RouteScenario_25,Completed,route_25_route0_02_13_11_37_48,0,0,0,0,0,0,0,0,0,55.25090884695793,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,22.350000333040953,257.52415919303894,none
515,19,RouteScenario_19,Completed,route_19_route0_02_13_10_04_11,0,0,0,0,0,0,0,0,0,55.04141645760018,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,94.85000141337514,1250.3399858474731,none
516,55,RouteScenario_55,Completed,route_55_route0_02_13_12_47_25,0,0,0,0,0,0,0,0,0,55.34447144880457,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,36.35000054165721,396.3322250843048,none
517,46,RouteScenario_46,Completed,route_46_route0_02_13_12_20_47,0,0,0,0,0,0,0,0,0,55.9272196240984,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,20.150000300258398,159.7280251979828,none
518,13,RouteScenario_13,Completed,route_13_route0_02_13_09_48_49,0,0,0,0,0,0,0,0,0,56.094386897300026,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.650000277906656,178.29236721992493,none
519,8,RouteScenario_8,Completed,route_8_route0_02_13_13_54_07,0,0,0,0,0,0,0,0,0,54.75607184336737,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,20.050000298768282,214.34458303451538,none
520,60,RouteScenario_60,Completed,route_60_route0_02_13_13_17_42,0,0,0,0,0,0,0,0,0,55.71251834771494,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.80000028014183,287.3273060321808,none
521,31,RouteScenario_31,Completed,route_31_route0_02_13_11_50_20,0,0,0,0,0,0,0,0,0,55.507802941520346,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,21.300000317394733,190.53549718856812,none
522,14,RouteScenario_14,Completed,route_14_route0_02_13_09_56_41,0,0,0,0,0,0,0,0,0,55.2446401601069,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,18.80000028014183,192.4723355770111,none
523,3,RouteScenario_3,Completed,route_3_route0_02_13_12_13_26,0,0,0,0,0,0,0,0,0,55.416160433360744,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,19.85000029578805,240.7195851802826,none
524,21,RouteScenario_21,Completed,route_21_route0_02_13_11_29_42,0,0,0,0,0,0,0,0,0,55.295861513545525,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,20.550000306218863,202.4322612285614,none
525,66,RouteScenario_66,Completed,route_66_route0_02_13_13_33_55,0,0,0,0,0,0,0,0,0,55.41121556217197,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,19.80000029504299,160.40004539489746,none
526,9,RouteScenario_9,Completed,route_9_route0_02_13_14_01_16,0,0,0,0,0,0,0,0,0,55.59823106089415,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,54.250000808387995,422.15218353271484,none
527,59,RouteScenario_59,Completed,route_59_route0_02_13_13_00_10,0,0,0,0,0,0,0,0,0,56.290417613840575,vehicle.lincoln.mkz2017,11,9,100.0,100.0,1.0,120,0,20.450000304728746,136.92418837547302,none
