,index,route_id,status,timestamp,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,scenario,route_length,ego_vehicle,carla_version,completion_score,driving_score,infraction_penalty,npc_vehicles,pedestrians,simulation_time,system_time,infraction_name
457,27,RouteScenario_7_27,Completed,route_27_route0_01_23_01_17_08,0,0,0,0.0,0,0,0,0,0,7,83.11998033178662,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,31.550000470131636,290.58683156967163,none
458,43,RouteScenario_7_43,Completed,route_43_route0_01_23_02_07_43,0,0,0,0.0,0,0,0,0,0,7,83.51000974305987,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.90000044554472,235.2330915927887,none
459,1,RouteScenario_7_1,Failed,route_1_route0_01_22_23_18_10,0,0,1,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,11,53.031239382684255,31.81874362961055,0.6,120,0,18.30000027269125,167.38400721549988,collisions_vehicle
460,22,RouteScenario_7_22,Completed,route_22_route0_01_23_00_07_43,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.100000388920307,211.16195464134216,none
461,65,RouteScenario_7_65,Completed,route_65_route0_01_23_03_57_54,0,0,0,0.0,0,0,0,0,0,7,82.60999853125792,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.25000036135316,193.2194585800171,none
462,64,RouteScenario_7_64,Completed,route_64_route0_01_23_03_19_32,0,0,0,0.0,0,0,0,0,0,7,82.61000234595448,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.200000375509262,235.60827159881592,none
463,33,RouteScenario_7_33,Completed,route_33_route0_01_23_01_32_07,0,0,0,0.0,0,0,0,0,0,7,81.97915120561767,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,38.40000057220459,309.5315239429474,none
464,7,RouteScenario_7_7,Completed,route_7_route0_01_23_04_31_18,0,0,0,0.0,0,0,0,0,0,7,81.99999331823905,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,98.50000146776438,836.8221507072449,none
465,56,RouteScenario_7_56,Completed,route_56_route0_01_23_02_48_46,0,0,0,0.0,0,0,0,0,0,7,83.31085709977604,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,23.400000348687172,182.41127824783325,none
466,17,RouteScenario_7_17,Completed,route_17_route0_01_22_23_39_43,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,50.350000750273466,451.43936705589294,none
467,6,RouteScenario_7_6,Completed,route_6_route0_01_23_03_08_50,0,0,0,0.0,0,0,0,0,0,7,81.99999331823905,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,30.800000458955765,267.57452964782715,none
468,57,RouteScenario_7_57,Completed,route_57_route0_01_23_02_55_56,0,0,0,0.0,0,0,0,0,0,7,83.30912522726364,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.10000041872263,251.1320080757141,none
469,16,RouteScenario_7_16,Completed,route_16_route0_01_22_23_31_15,0,0,0,0.0,0,0,0,0,0,7,83.089996226047,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.000000402331352,227.8638265132904,none
470,23,RouteScenario_7_23,Completed,route_23_route0_01_23_00_15_28,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,57.65000085905194,505.183691740036,none
471,42,RouteScenario_7_42,Completed,route_42_route0_01_23_01_58_46,0,0,0,0.0,0,0,0,0,0,7,83.51000974305987,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,31.900000475347042,283.9404423236847,none
472,69,RouteScenario_7_69,Completed,route_69_route0_01_23_04_21_47,0,0,0,0.0,0,0,0,0,0,7,82.00000476233072,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,34.950000520795584,293.5645124912262,none
473,53,RouteScenario_7_53,Completed,route_53_route0_01_23_02_38_36,0,0,0,0.0,0,0,0,0,0,7,82.00997924804688,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.450000438839197,268.9073793888092,none
474,41,RouteScenario_7_41,Completed,route_41_route0_01_23_01_52_09,0,0,0,0.0,0,0,0,0,0,7,82.6000177588627,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,23.45000034943223,192.11181020736694,none
475,32,RouteScenario_7_32,Completed,route_32_route0_01_23_01_25_17,0,0,0,0.0,0,0,0,0,0,7,81.98086781925831,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,23.20000034570694,207.8583652973175,none
476,52,RouteScenario_7_52,Completed,route_52_route0_01_23_02_30_51,0,0,0,0.0,0,0,0,0,0,7,82.00997924804688,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.950000401586294,197.88269305229187,none
477,26,RouteScenario_7_26,Completed,route_26_route0_01_23_01_01_03,0,0,0,0.0,0,0,0,0,0,7,83.11998033178662,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,77.2500011511147,661.0285332202911,none
478,68,RouteScenario_7_68,Completed,route_68_route0_01_23_04_05_13,0,0,0,0.0,0,0,0,0,0,7,82.0000009476335,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,64.15000095590949,483.80293440818787,none
479,0,RouteScenario_7_0,Completed,route_0_route0_01_22_23_10_25,0,0,0,0.0,0,0,0,0,0,7,82.18000091524995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,22.000000327825546,200.55069375038147,none
480,44,RouteScenario_8_44,Completed,route_44_route0_01_23_10_56_26,0,0,0,0.0,0,0,0,0,0,8,61.26539929186665,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,31.850000474601984,256.54422545433044,none
481,15,RouteScenario_8_15,Completed,route_15_route0_01_23_05_33_23,0,0,0,0.0,0,0,0,0,0,8,60.901017691577785,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.05000040307641,214.78965759277344,none
482,58,RouteScenario_8_58,Failed,route_58_route0_01_23_10_08_37,0,0,1,0.0,0,0,0,0,0,8,61.94757622419835,vehicle.lincoln.mkz2017,11,53.26428704905828,31.958572229434967,0.6,120,0,16.50000024586916,125.48032999038696,collisions_vehicle
483,24,RouteScenario_8_24,Completed,route_24_route0_01_23_06_56_04,0,0,0,0.0,0,0,0,0,0,8,60.91089740578979,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,34.35000051185489,267.9027750492096,none
484,49,RouteScenario_8_49,Completed,route_49_route0_01_23_10_40_09,0,0,0,0.0,0,0,0,0,0,8,60.92802203945554,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.200000375509262,193.8971564769745,none
485,12,RouteScenario_8_12,Completed,route_12_route0_01_23_05_25_56,0,0,0,0.0,0,0,0,0,0,8,61.75131111908178,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,23.550000350922346,199.27621626853943,none
486,2,RouteScenario_8_2,Completed,route_2_route0_01_23_06_30_16,0,0,0,0.0,0,0,0,0,0,8,61.06920292504007,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.35000091418624,460.8729102611542,none
487,45,RouteScenario_8_45,Completed,route_45_route0_01_23_10_23_54,0,0,0,0.0,0,0,0,0,0,8,61.58523811688995,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,23.800000354647636,245.76163983345032,none
488,28,RouteScenario_8_28,Completed,route_28_route0_01_23_07_18_31,0,0,0,0.0,0,0,0,0,0,8,61.59830038671384,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.10000091046095,517.607745885849,none
489,30,RouteScenario_8_30,Completed,route_30_route0_01_23_07_38_12,0,0,0,0.0,0,0,0,0,0,8,61.16392023319401,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.05000038817525,194.18799114227295,none
490,18,RouteScenario_8_18,Completed,route_18_route0_01_23_06_20_37,0,0,0,0.0,0,0,0,0,0,8,60.69758307301105,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,36.05000053718686,285.4548316001892,none
491,34,RouteScenario_8_34,Completed,route_34_route0_01_23_07_46_10,0,0,0,0.0,0,0,0,0,0,8,60.83781726315381,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,25.55000038072467,241.32487893104553,none
492,11,RouteScenario_8_11,Completed,route_11_route0_01_23_05_15_30,0,0,0,0.0,0,0,0,0,0,8,60.41447692826555,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,35.55000052973628,326.42513847351074,none
493,4,RouteScenario_8_4,Completed,route_4_route0_01_23_08_26_38,0,0,0,0.0,0,0,0,0,0,8,61.09374739316211,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,29.000000432133675,251.6794958114624,none
494,67,RouteScenario_8_67,Completed,route_67_route0_01_23_09_20_26,0,0,0,0.0,0,0,0,0,0,8,61.067938290835365,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,34.60000051558018,303.1899461746216,none
495,39,RouteScenario_8_39,Completed,route_39_route0_01_23_08_17_48,0,0,0,0.0,0,0,0,0,0,8,60.85623744415566,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.05000041797757,216.57432746887207,none
496,71,RouteScenario_8_71,Completed,route_71_route0_01_23_09_52_27,0,0,0,0.0,0,0,0,0,0,8,60.57136272504224,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.550000425428152,255.45163750648499,none
497,20,RouteScenario_8_20,Completed,route_20_route0_01_23_06_46_49,0,0,0,0.0,0,0,0,0,0,8,60.953372580607784,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,31.250000465661287,255.20771098136902,none
498,10,RouteScenario_8_10,Completed,route_10_route0_01_23_05_05_09,0,0,0,0.0,0,0,0,0,0,8,61.25325971366519,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,32.350000482052565,280.9431383609772,none
499,61,RouteScenario_8_61,Completed,route_61_route0_01_23_09_05_45,0,0,0,0.0,0,0,0,0,0,8,61.367142631099526,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.15000091120601,431.2525100708008,none
500,63,RouteScenario_8_63,Completed,route_63_route0_01_23_10_32_19,0,0,0,0.0,0,0,0,0,0,8,61.68555879782448,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,22.350000333040953,188.8358199596405,none
501,37,RouteScenario_8_37,Completed,route_37_route0_01_23_07_54_57,0,0,0,0.0,0,0,0,0,0,8,60.903067475394465,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,51.950000774115324,464.686954498291,none
502,51,RouteScenario_8_51,Completed,route_51_route0_01_23_10_15_55,0,0,0,0.0,0,0,0,0,0,8,60.92792055053716,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,30.800000458955765,223.998859167099,none
503,54,RouteScenario_8_54,Completed,route_54_route0_01_23_10_47_49,0,0,0,0.0,0,0,0,0,0,8,61.00178018503786,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,30.15000044927001,251.29426050186157,none
504,38,RouteScenario_9_38,Completed,route_38_route0_01_23_11_04_28,0,0,0,0.0,0,0,0,0,0,9,55.19927747263407,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,46.45000069215894,402.626179933548,none
505,48,RouteScenario_9_48,Completed,route_48_route0_01_23_13_08_28,0,0,0,0.0,0,0,0,0,0,9,55.27290728705631,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,22.050000328570604,195.30386018753052,none
506,29,RouteScenario_9_29,Completed,route_29_route0_01_23_17_28_28,0,0,0,0.0,0,0,0,0,0,9,55.94493792555948,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.1000003144145,151.6919982433319,none
507,50,RouteScenario_9_50,Completed,route_50_route0_01_23_15_15_03,0,0,0,0.0,0,0,0,0,0,9,55.2693469423156,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,22.20000033080578,217.74595046043396,none
508,47,RouteScenario_9_47,Completed,route_47_route0_01_23_14_21_57,0,0,0,0.0,0,0,0,0,0,9,55.61009969298386,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,27.35000040754676,238.36331939697266,none
509,62,RouteScenario_9_62,Completed,route_62_route0_01_23_14_40_59,0,0,0,0.0,0,0,0,0,0,9,56.026662986577875,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.950000371783972,228.4715633392334,none
510,36,RouteScenario_9_36,Completed,route_36_route0_01_23_14_54_55,0,0,0,0.0,0,0,0,0,0,9,55.24653262480497,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.000000312924385,163.09132552146912,none
511,35,RouteScenario_9_35,Completed,route_35_route0_01_23_15_29_42,0,0,0,0.0,0,0,0,0,0,9,55.1791221263788,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.50000036507845,200.93977618217468,none
512,70,RouteScenario_9_70,Completed,route_70_route0_01_23_12_47_36,0,0,0,0.0,0,0,0,0,0,9,54.914477604823574,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,31.750000473111868,254.25367093086243,none
513,5,RouteScenario_9_5,Completed,route_5_route0_01_23_15_36_44,0,0,0,0.0,0,0,0,0,0,9,55.43311785764707,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.00000090897083,521.6921541690826,none
514,25,RouteScenario_9_25,Completed,route_25_route0_01_23_13_22_32,0,0,0,0.0,0,0,0,0,0,9,55.25090884695793,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.05000090971589,603.4129090309143,none
515,19,RouteScenario_9_19,Completed,route_19_route0_01_23_11_53_45,0,0,0,0.0,0,0,0,0,0,9,55.04141645760018,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,47.15000070258975,369.0626311302185,none
516,55,RouteScenario_9_55,Completed,route_55_route0_01_23_13_39_26,0,0,0,0.0,0,0,0,0,0,9,55.34447144880457,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,36.450000543147326,383.5543546676636,none
517,46,RouteScenario_9_46,Completed,route_46_route0_01_23_12_54_59,0,0,0,0.0,0,0,0,0,0,9,55.9272196240984,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.250000316649675,158.8579638004303,none
518,13,RouteScenario_9_13,Completed,route_13_route0_01_23_16_59_04,0,0,0,0.0,0,0,0,0,0,9,56.094386897300026,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.850000325590372,163.38052892684937,none
519,8,RouteScenario_9_8,Completed,route_8_route0_01_23_15_49_41,0,0,0,0.0,0,0,0,0,0,9,54.75607184336737,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,28.450000423938036,283.80896377563477,none
520,60,RouteScenario_9_60,Completed,route_60_route0_01_23_16_25_48,0,0,0,0.0,0,0,0,0,0,9,55.71251834771494,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,26.30000039190054,277.8186733722687,none
521,31,RouteScenario_9_31,Completed,route_31_route0_01_23_14_48_35,0,0,0,0.0,0,0,0,0,0,9,55.507802941520346,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.800000324845314,198.7923243045807,none
522,14,RouteScenario_9_14,Completed,route_14_route0_01_23_15_23_25,0,0,0,0.0,0,0,0,0,0,9,55.2446401601069,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.200000315904617,191.2936544418335,none
523,3,RouteScenario_9_3,Completed,route_3_route0_01_23_12_37_36,0,0,0,0.0,0,0,0,0,0,9,55.416160433360744,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,24.050000358372927,210.80814337730408,none
524,21,RouteScenario_9_21,Completed,route_21_route0_01_23_13_01_23,0,0,0,0.0,0,0,0,0,0,9,55.295861513545525,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,21.90000032633543,231.1188838481903,none
525,66,RouteScenario_9_66,Completed,route_66_route0_01_23_15_01_41,0,0,0,0.0,0,0,0,0,0,9,55.41121556217197,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,61.60000091791153,523.4782285690308,none
526,9,RouteScenario_9_9,Completed,route_9_route0_01_23_16_08_08,0,0,0,0.0,0,0,0,0,0,9,55.59823106089415,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,93.15000138804317,777.7963366508484,none
527,59,RouteScenario_9_59,Completed,route_59_route0_01_23_14_30_29,0,0,0,0.0,0,0,0,0,0,9,56.290417613840575,vehicle.lincoln.mkz2017,11,100.0,100.0,1.0,120,0,22.800000339746475,177.54160523414612,none
